IdEstablecimiento,Ano,Mes,Numerador,Denominador,MetaSanitaria
110379,2024.0,3.0,1.0,3.0,MSI
110379,2024.0,4.0,4.0,0.0,MSI
110379,2024.0,5.0,1.0,,MSI
110379,2024.0,6.0,6.0,2.0,MSI
110379,2024.0,7.0,,3.0,MSI
110379,2024.0,8.0,0.0,2.0,MSI
110379,2024.0,9.0,1.0,3.0,MSI
110379,2024.0,10.0,3.0,1.0,MSI
110379,2024.0,11.0,6.0,1.0,MSI
110380,2024.0,1.0,0.0,3.0,MSI
110380,2024.0,2.0,2.0,2.0,MSI
110380,2024.0,3.0,4.0,0.0,MSI
110380,2024.0,4.0,1.0,0.0,MSI
110380,2024.0,5.0,1.0,1.0,MSI
110380,2024.0,6.0,2.0,1.0,MSI
110380,2024.0,7.0,2.0,1.0,MSI
110380,2024.0,8.0,,4.0,MSI
110380,2024.0,9.0,1.0,1.0,MSI
110380,2024.0,10.0,0.0,1.0,MSI
110380,2024.0,11.0,3.0,1.0,MSI
110381,2024.0,1.0,,0.0,MSI
110381,2024.0,2.0,,0.0,MSI
110381,2024.0,3.0,,1.0,MSI
110381,2024.0,4.0,0.0,0.0,MSI
110381,2024.0,5.0,0.0,,MSI
110381,2024.0,6.0,1.0,0.0,MSI
110381,2024.0,8.0,1.0,0.0,MSI
110381,2024.0,9.0,,0.0,MSI
110381,2024.0,10.0,0.0,0.0,MSI
110381,2024.0,11.0,0.0,2.0,MSI
110385,2024.0,1.0,,0.0,MSI
110385,2024.0,3.0,,1.0,MSI
110385,2024.0,5.0,,1.0,MSI
110385,2024.0,6.0,,0.0,MSI
110385,2024.0,7.0,1.0,,MSI
110385,2024.0,9.0,1.0,1.0,MSI
110385,2024.0,11.0,,1.0,MSI
110387,2024.0,1.0,1.0,0.0,MSI
110387,2024.0,3.0,,0.0,MSI
110387,2024.0,4.0,0.0,1.0,MSI
110387,2024.0,5.0,,0.0,MSI
110387,2024.0,7.0,1.0,1.0,MSI
110387,2024.0,8.0,,3.0,MSI
110387,2024.0,9.0,,2.0,MSI
110387,2024.0,10.0,1.0,6.0,MSI
110387,2024.0,11.0,3.0,,MSI
110390,2024.0,1.0,0.0,1.0,MSI
110390,2024.0,2.0,0.0,1.0,MSI
110390,2024.0,3.0,2.0,3.0,MSI
110390,2024.0,4.0,0.0,0.0,MSI
110390,2024.0,5.0,2.0,0.0,MSI
110390,2024.0,6.0,1.0,0.0,MSI
110390,2024.0,7.0,0.0,2.0,MSI
110390,2024.0,8.0,1.0,1.0,MSI
110390,2024.0,9.0,1.0,,MSI
110390,2024.0,10.0,0.0,2.0,MSI
110390,2024.0,11.0,1.0,2.0,MSI
110393,2024.0,3.0,,1.0,MSI
110393,2024.0,4.0,,1.0,MSI
110393,2024.0,6.0,2.0,,MSI
110393,2024.0,7.0,1.0,0.0,MSI
110400,2024.0,1.0,,0.0,MSI
110400,2024.0,3.0,0.0,,MSI
110400,2024.0,4.0,,0.0,MSI
110400,2024.0,10.0,1.0,,MSI
110425,2024.0,1.0,0.0,1.0,MSI
110425,2024.0,2.0,1.0,4.0,MSI
110425,2024.0,3.0,,2.0,MSI
110425,2024.0,4.0,1.0,3.0,MSI
110425,2024.0,5.0,2.0,2.0,MSI
110425,2024.0,6.0,2.0,0.0,MSI
110425,2024.0,7.0,1.0,1.0,MSI
110425,2024.0,8.0,1.0,,MSI
110425,2024.0,9.0,,0.0,MSI
110425,2024.0,10.0,1.0,3.0,MSI
110425,2024.0,11.0,1.0,3.0,MSI
110430,2024.0,1.0,0.0,,MSI
110430,2024.0,2.0,0.0,,MSI
110430,2024.0,3.0,1.0,,MSI
110430,2024.0,5.0,,1.0,MSI
110430,2024.0,8.0,1.0,,MSI
110430,2024.0,11.0,,1.0,MSI
110431,2024.0,1.0,0.0,1.0,MSI
110431,2024.0,5.0,,0.0,MSI
110431,2024.0,7.0,1.0,1.0,MSI
110431,2024.0,10.0,,1.0,MSI
110432,2024.0,2.0,1.0,0.0,MSI
110432,2024.0,3.0,1.0,,MSI
110432,2024.0,6.0,,0.0,MSI
110432,2024.0,10.0,0.0,0.0,MSI
110440,2024.0,2.0,,0.0,MSI
110440,2024.0,3.0,,1.0,MSI
110440,2024.0,7.0,,4.0,MSI
110440,2024.0,8.0,1.0,2.0,MSI
110440,2024.0,10.0,4.0,0.0,MSI
110440,2024.0,11.0,2.0,,MSI
110445,2024.0,1.0,3.0,0.0,MSI
110445,2024.0,3.0,1.0,,MSI
110445,2024.0,4.0,,1.0,MSI
110445,2024.0,5.0,1.0,,MSI
110445,2024.0,7.0,,1.0,MSI
110445,2024.0,9.0,,1.0,MSI
110445,2024.0,10.0,2.0,1.0,MSI
110455,2024.0,5.0,,1.0,MSI
110455,2024.0,8.0,1.0,1.0,MSI
110455,2024.0,10.0,1.0,,MSI
110465,2024.0,3.0,,1.0,MSI
110465,2024.0,6.0,,0.0,MSI
110465,2024.0,9.0,,0.0,MSI
110465,2024.0,10.0,,1.0,MSI
110470,2024.0,1.0,1.0,,MSI
110475,2024.0,1.0,1.0,2.0,MSI
110475,2024.0,5.0,2.0,,MSI
110475,2024.0,10.0,,0.0,MSI
110477,2024.0,4.0,1.0,0.0,MSI
110477,2024.0,5.0,,2.0,MSI
110477,2024.0,6.0,0.0,0.0,MSI
110477,2024.0,7.0,0.0,1.0,MSI
110477,2024.0,8.0,,2.0,MSI
110477,2024.0,9.0,0.0,,MSI
110477,2024.0,10.0,,0.0,MSI
110485,2024.0,2.0,,0.0,MSI
110485,2024.0,8.0,,0.0,MSI
110485,2024.0,10.0,,0.0,MSI
110490,2024.0,3.0,,0.0,MSI
110490,2024.0,9.0,,0.0,MSI
110495,2024.0,1.0,1.0,,MSI
110495,2024.0,2.0,,1.0,MSI
110495,2024.0,4.0,1.0,,MSI
110495,2024.0,5.0,,0.0,MSI
110495,2024.0,6.0,0.0,,MSI
110495,2024.0,7.0,,1.0,MSI
110495,2024.0,8.0,,1.0,MSI
110495,2024.0,10.0,1.0,,MSI
110495,2024.0,11.0,1.0,,MSI
110503,2024.0,1.0,,0.0,MSI
110503,2024.0,2.0,,0.0,MSI
110503,2024.0,3.0,1.0,1.0,MSI
110503,2024.0,4.0,0.0,1.0,MSI
110503,2024.0,7.0,0.0,,MSI
110503,2024.0,8.0,1.0,1.0,MSI
110503,2024.0,9.0,0.0,1.0,MSI
110503,2024.0,10.0,1.0,0.0,MSI
110503,2024.0,11.0,1.0,1.0,MSI
110720,2024.0,1.0,,1.0,MSI
110720,2024.0,2.0,,1.0,MSI
110720,2024.0,4.0,,1.0,MSI
110720,2024.0,5.0,1.0,,MSI
110720,2024.0,9.0,,1.0,MSI
110720,2024.0,10.0,,1.0,MSI
110725,2024.0,1.0,,2.0,MSI
110725,2024.0,2.0,,0.0,MSI
110725,2024.0,3.0,,2.0,MSI
110725,2024.0,4.0,,1.0,MSI
110725,2024.0,5.0,1.0,,MSI
110725,2024.0,6.0,,3.0,MSI
110725,2024.0,7.0,2.0,,MSI
110725,2024.0,9.0,1.0,,MSI
110725,2024.0,10.0,3.0,,MSI
110735,2024.0,1.0,,0.0,MSI
110735,2024.0,3.0,,0.0,MSI
110735,2024.0,4.0,0.0,,MSI
110750,2024.0,7.0,1.0,,MSI
110750,2024.0,10.0,,1.0,MSI
110752,2024.0,10.0,,0.0,MSI
110754,2024.0,3.0,1.0,1.0,MSI
110754,2024.0,9.0,,0.0,MSI
110754,2024.0,11.0,1.0,,MSI
110756,2024.0,2.0,,0.0,MSI
110756,2024.0,5.0,,1.0,MSI
110756,2024.0,8.0,,1.0,MSI
110760,2024.0,1.0,,0.0,MSI
110760,2024.0,4.0,0.0,1.0,MSI
110760,2024.0,5.0,,1.0,MSI
110760,2024.0,6.0,,0.0,MSI
110760,2024.0,7.0,,0.0,MSI
110760,2024.0,8.0,,0.0,MSI
110760,2024.0,9.0,1.0,1.0,MSI
110760,2024.0,11.0,,1.0,MSI
110775,2024.0,1.0,1.0,,MSI
110775,2024.0,2.0,,1.0,MSI
110775,2024.0,4.0,,0.0,MSI
110775,2024.0,5.0,1.0,2.0,MSI
110775,2024.0,6.0,,0.0,MSI
110775,2024.0,8.0,1.0,0.0,MSI
110775,2024.0,10.0,1.0,2.0,MSI
110775,2024.0,11.0,,1.0,MSI
110778,2024.0,1.0,1.0,,MSI
110778,2024.0,2.0,,1.0,MSI
110778,2024.0,3.0,,1.0,MSI
110778,2024.0,4.0,,1.0,MSI
110778,2024.0,6.0,2.0,,MSI
110778,2024.0,7.0,1.0,0.0,MSI
110778,2024.0,8.0,,1.0,MSI
110778,2024.0,9.0,0.0,,MSI
110778,2024.0,10.0,1.0,2.0,MSI
110778,2024.0,11.0,,1.0,MSI
110781,2024.0,1.0,,1.0,MSI
110781,2024.0,4.0,1.0,0.0,MSI
110781,2024.0,6.0,1.0,2.0,MSI
110781,2024.0,7.0,1.0,1.0,MSI
110781,2024.0,8.0,,1.0,MSI
110781,2024.0,10.0,3.0,,MSI
110781,2024.0,11.0,0.0,,MSI
110783,2024.0,1.0,,1.0,MSI
110783,2024.0,3.0,,0.0,MSI
110783,2024.0,5.0,1.0,,MSI
111300,2024.0,1.0,,9.0,MSI
111300,2024.0,2.0,3.0,0.0,MSI
111300,2024.0,3.0,6.0,3.0,MSI
111300,2024.0,4.0,1.0,7.0,MSI
111300,2024.0,5.0,5.0,5.0,MSI
111300,2024.0,6.0,4.0,7.0,MSI
111300,2024.0,7.0,3.0,6.0,MSI
111300,2024.0,8.0,9.0,3.0,MSI
111300,2024.0,9.0,2.0,6.0,MSI
111300,2024.0,10.0,11.0,4.0,MSI
111300,2024.0,11.0,5.0,4.0,MSI
111301,2024.0,1.0,1.0,3.0,MSI
111301,2024.0,2.0,2.0,1.0,MSI
111301,2024.0,3.0,1.0,5.0,MSI
111301,2024.0,4.0,4.0,5.0,MSI
111301,2024.0,5.0,2.0,3.0,MSI
111301,2024.0,6.0,2.0,2.0,MSI
111301,2024.0,7.0,1.0,5.0,MSI
111301,2024.0,8.0,3.0,7.0,MSI
111301,2024.0,9.0,1.0,0.0,MSI
111301,2024.0,10.0,,1.0,MSI
111301,2024.0,11.0,3.0,6.0,MSI
111302,2024.0,1.0,,3.0,MSI
111302,2024.0,2.0,3.0,1.0,MSI
111302,2024.0,3.0,4.0,6.0,MSI
111302,2024.0,4.0,0.0,2.0,MSI
111302,2024.0,5.0,1.0,3.0,MSI
111302,2024.0,6.0,4.0,2.0,MSI
111302,2024.0,7.0,2.0,4.0,MSI
111302,2024.0,8.0,3.0,0.0,MSI
111302,2024.0,9.0,3.0,1.0,MSI
111302,2024.0,10.0,5.0,3.0,MSI
111302,2024.0,11.0,2.0,5.0,MSI
111303,2024.0,1.0,0.0,6.0,MSI
111303,2024.0,2.0,0.0,1.0,MSI
111303,2024.0,3.0,3.0,0.0,MSI
111303,2024.0,4.0,1.0,2.0,MSI
111303,2024.0,5.0,2.0,1.0,MSI
111303,2024.0,6.0,1.0,,MSI
111303,2024.0,7.0,,2.0,MSI
111303,2024.0,8.0,2.0,1.0,MSI
111303,2024.0,9.0,0.0,4.0,MSI
111303,2024.0,10.0,1.0,1.0,MSI
111303,2024.0,11.0,1.0,2.0,MSI
111304,2024.0,1.0,4.0,2.0,MSI
111304,2024.0,2.0,2.0,2.0,MSI
111304,2024.0,3.0,3.0,6.0,MSI
111304,2024.0,4.0,5.0,0.0,MSI
111304,2024.0,5.0,4.0,4.0,MSI
111304,2024.0,6.0,3.0,3.0,MSI
111304,2024.0,7.0,0.0,3.0,MSI
111304,2024.0,8.0,1.0,2.0,MSI
111304,2024.0,9.0,4.0,3.0,MSI
111304,2024.0,10.0,1.0,7.0,MSI
111304,2024.0,11.0,1.0,1.0,MSI
111305,2024.0,1.0,1.0,8.0,MSI
111305,2024.0,2.0,,5.0,MSI
111305,2024.0,3.0,,10.0,MSI
111305,2024.0,4.0,3.0,10.0,MSI
111305,2024.0,5.0,1.0,5.0,MSI
111305,2024.0,6.0,1.0,10.0,MSI
111305,2024.0,7.0,1.0,7.0,MSI
111305,2024.0,8.0,6.0,5.0,MSI
111305,2024.0,9.0,4.0,1.0,MSI
111305,2024.0,10.0,3.0,2.0,MSI
111305,2024.0,11.0,3.0,4.0,MSI
111306,2024.0,1.0,1.0,1.0,MSI
111306,2024.0,2.0,2.0,2.0,MSI
111306,2024.0,3.0,2.0,1.0,MSI
111306,2024.0,4.0,1.0,,MSI
111306,2024.0,5.0,0.0,1.0,MSI
111306,2024.0,6.0,2.0,1.0,MSI
111306,2024.0,7.0,2.0,0.0,MSI
111306,2024.0,8.0,1.0,0.0,MSI
111306,2024.0,9.0,4.0,0.0,MSI
111306,2024.0,10.0,0.0,1.0,MSI
111306,2024.0,11.0,0.0,1.0,MSI
111307,2024.0,1.0,,2.0,MSI
111307,2024.0,2.0,0.0,3.0,MSI
111307,2024.0,3.0,2.0,2.0,MSI
111307,2024.0,4.0,0.0,1.0,MSI
111307,2024.0,5.0,1.0,0.0,MSI
111307,2024.0,6.0,1.0,3.0,MSI
111307,2024.0,7.0,1.0,0.0,MSI
111307,2024.0,8.0,1.0,0.0,MSI
111307,2024.0,9.0,1.0,,MSI
111307,2024.0,10.0,2.0,1.0,MSI
111307,2024.0,11.0,1.0,0.0,MSI
111308,2024.0,1.0,1.0,2.0,MSI
111308,2024.0,2.0,2.0,3.0,MSI
111308,2024.0,3.0,2.0,4.0,MSI
111308,2024.0,4.0,2.0,5.0,MSI
111308,2024.0,5.0,1.0,3.0,MSI
111308,2024.0,6.0,2.0,5.0,MSI
111308,2024.0,7.0,3.0,1.0,MSI
111308,2024.0,8.0,4.0,6.0,MSI
111308,2024.0,9.0,2.0,3.0,MSI
111308,2024.0,10.0,3.0,3.0,MSI
111308,2024.0,11.0,3.0,5.0,MSI
111309,2024.0,1.0,3.0,3.0,MSI
111309,2024.0,2.0,1.0,3.0,MSI
111309,2024.0,3.0,3.0,6.0,MSI
111309,2024.0,4.0,2.0,4.0,MSI
111309,2024.0,5.0,2.0,6.0,MSI
111309,2024.0,6.0,3.0,6.0,MSI
111309,2024.0,7.0,3.0,5.0,MSI
111309,2024.0,8.0,6.0,1.0,MSI
111309,2024.0,9.0,4.0,0.0,MSI
111309,2024.0,10.0,9.0,0.0,MSI
111309,2024.0,11.0,1.0,0.0,MSI
111310,2024.0,1.0,,4.0,MSI
111310,2024.0,2.0,2.0,0.0,MSI
111310,2024.0,3.0,1.0,2.0,MSI
111310,2024.0,4.0,3.0,1.0,MSI
111310,2024.0,5.0,3.0,2.0,MSI
111310,2024.0,6.0,0.0,,MSI
111310,2024.0,7.0,1.0,1.0,MSI
111310,2024.0,8.0,1.0,3.0,MSI
111310,2024.0,9.0,2.0,1.0,MSI
111310,2024.0,10.0,2.0,,MSI
111310,2024.0,11.0,0.0,,MSI
111370,2024.0,1.0,1.0,0.0,MSI
111370,2024.0,2.0,0.0,1.0,MSI
111370,2024.0,3.0,1.0,1.0,MSI
111370,2024.0,4.0,0.0,2.0,MSI
111370,2024.0,5.0,,2.0,MSI
111370,2024.0,6.0,2.0,3.0,MSI
111370,2024.0,7.0,,1.0,MSI
111370,2024.0,8.0,2.0,3.0,MSI
111370,2024.0,9.0,0.0,1.0,MSI
111370,2024.0,10.0,,0.0,MSI
111370,2024.0,11.0,1.0,2.0,MSI
111372,2024.0,1.0,0.0,1.0,MSI
111372,2024.0,2.0,1.0,0.0,MSI
111372,2024.0,3.0,0.0,2.0,MSI
111372,2024.0,4.0,2.0,0.0,MSI
111372,2024.0,5.0,,0.0,MSI
111372,2024.0,6.0,1.0,2.0,MSI
111372,2024.0,7.0,1.0,3.0,MSI
111372,2024.0,8.0,,2.0,MSI
111372,2024.0,9.0,3.0,,MSI
111372,2024.0,10.0,,1.0,MSI
111372,2024.0,11.0,1.0,,MSI
111376,2024.0,1.0,2.0,0.0,MSI
111376,2024.0,2.0,0.0,4.0,MSI
111376,2024.0,3.0,2.0,3.0,MSI
111376,2024.0,4.0,,6.0,MSI
111376,2024.0,5.0,2.0,0.0,MSI
111376,2024.0,6.0,4.0,3.0,MSI
111376,2024.0,7.0,5.0,4.0,MSI
111376,2024.0,8.0,1.0,0.0,MSI
111376,2024.0,9.0,5.0,2.0,MSI
111376,2024.0,10.0,,2.0,MSI
111376,2024.0,11.0,0.0,3.0,MSI
111378,2024.0,1.0,2.0,2.0,MSI
111378,2024.0,2.0,2.0,1.0,MSI
111378,2024.0,3.0,1.0,1.0,MSI
111378,2024.0,4.0,2.0,2.0,MSI
111378,2024.0,5.0,4.0,2.0,MSI
111378,2024.0,6.0,1.0,1.0,MSI
111378,2024.0,7.0,,1.0,MSI
111378,2024.0,8.0,1.0,1.0,MSI
111378,2024.0,9.0,0.0,2.0,MSI
111378,2024.0,10.0,1.0,3.0,MSI
111378,2024.0,11.0,0.0,0.0,MSI
111379,2024.0,1.0,1.0,0.0,MSI
111379,2024.0,2.0,0.0,2.0,MSI
111379,2024.0,3.0,1.0,0.0,MSI
111379,2024.0,4.0,0.0,3.0,MSI
111379,2024.0,5.0,2.0,2.0,MSI
111379,2024.0,6.0,0.0,1.0,MSI
111379,2024.0,7.0,2.0,0.0,MSI
111379,2024.0,8.0,0.0,,MSI
111379,2024.0,9.0,3.0,1.0,MSI
111379,2024.0,10.0,,5.0,MSI
111379,2024.0,11.0,,2.0,MSI
111380,2024.0,1.0,,2.0,MSI
111380,2024.0,2.0,1.0,0.0,MSI
111380,2024.0,3.0,1.0,1.0,MSI
111380,2024.0,4.0,0.0,0.0,MSI
111380,2024.0,5.0,1.0,4.0,MSI
111380,2024.0,7.0,2.0,1.0,MSI
111380,2024.0,8.0,2.0,2.0,MSI
111380,2024.0,9.0,,1.0,MSI
111380,2024.0,10.0,1.0,1.0,MSI
111380,2024.0,11.0,1.0,3.0,MSI
111381,2024.0,1.0,0.0,3.0,MSI
111381,2024.0,2.0,0.0,0.0,MSI
111381,2024.0,3.0,2.0,2.0,MSI
111381,2024.0,4.0,0.0,1.0,MSI
111381,2024.0,5.0,1.0,1.0,MSI
111381,2024.0,6.0,1.0,2.0,MSI
111381,2024.0,7.0,2.0,0.0,MSI
111381,2024.0,8.0,0.0,2.0,MSI
111381,2024.0,9.0,1.0,2.0,MSI
111381,2024.0,10.0,0.0,3.0,MSI
111381,2024.0,11.0,1.0,4.0,MSI
111382,2024.0,1.0,0.0,10.0,MSI
111382,2024.0,2.0,1.0,3.0,MSI
111382,2024.0,3.0,1.0,4.0,MSI
111382,2024.0,4.0,2.0,4.0,MSI
111382,2024.0,5.0,8.0,4.0,MSI
111382,2024.0,6.0,4.0,1.0,MSI
111382,2024.0,7.0,4.0,1.0,MSI
111382,2024.0,8.0,1.0,1.0,MSI
111382,2024.0,9.0,2.0,2.0,MSI
111382,2024.0,10.0,1.0,3.0,MSI
111382,2024.0,11.0,1.0,5.0,MSI
111383,2024.0,1.0,2.0,3.0,MSI
111383,2024.0,2.0,3.0,,MSI
111383,2024.0,3.0,1.0,3.0,MSI
111383,2024.0,4.0,2.0,2.0,MSI
111383,2024.0,5.0,,2.0,MSI
111383,2024.0,6.0,1.0,3.0,MSI
111383,2024.0,7.0,3.0,1.0,MSI
111383,2024.0,8.0,1.0,4.0,MSI
111383,2024.0,9.0,3.0,1.0,MSI
111383,2024.0,10.0,1.0,0.0,MSI
111383,2024.0,11.0,3.0,0.0,MSI
111400,2024.0,7.0,,1.0,MSI
111400,2024.0,8.0,,1.0,MSI
111400,2024.0,9.0,,1.0,MSI
111400,2024.0,10.0,,0.0,MSI
111400,2024.0,11.0,1.0,,MSI
111780,2024.0,8.0,,1.0,MSI
111781,2024.0,1.0,,0.0,MSI
111781,2024.0,2.0,,0.0,MSI
111781,2024.0,3.0,,0.0,MSI
111781,2024.0,4.0,,1.0,MSI
111781,2024.0,6.0,,0.0,MSI
111781,2024.0,7.0,,0.0,MSI
111781,2024.0,8.0,0.0,0.0,MSI
111783,2024.0,1.0,,2.0,MSI
111783,2024.0,3.0,,1.0,MSI
111783,2024.0,4.0,1.0,1.0,MSI
111783,2024.0,5.0,1.0,,MSI
111783,2024.0,6.0,1.0,,MSI
111783,2024.0,7.0,,1.0,MSI
111783,2024.0,8.0,0.0,,MSI
111783,2024.0,9.0,1.0,,MSI
111783,2024.0,10.0,1.0,,MSI
111784,2024.0,4.0,1.0,,MSI
111784,2024.0,5.0,,1.0,MSI
111784,2024.0,9.0,1.0,,MSI
112301,2024.0,1.0,1.0,2.0,MSI
112301,2024.0,4.0,1.0,,MSI
112301,2024.0,5.0,,1.0,MSI
112301,2024.0,6.0,1.0,1.0,MSI
112301,2024.0,7.0,,1.0,MSI
112301,2024.0,9.0,2.0,,MSI
112302,2024.0,2.0,,1.0,MSI
112302,2024.0,4.0,,0.0,MSI
112302,2024.0,5.0,,0.0,MSI
112302,2024.0,6.0,1.0,,MSI
112302,2024.0,8.0,,1.0,MSI
112302,2024.0,11.0,,1.0,MSI
112303,2024.0,4.0,0.0,,MSI
112303,2024.0,9.0,,0.0,MSI
112303,2024.0,11.0,,1.0,MSI
112304,2024.0,2.0,,0.0,MSI
112304,2024.0,7.0,0.0,,MSI
112304,2024.0,9.0,,1.0,MSI
112306,2024.0,1.0,1.0,0.0,MSI
112306,2024.0,2.0,1.0,1.0,MSI
112306,2024.0,3.0,2.0,,MSI
112306,2024.0,4.0,2.0,0.0,MSI
112306,2024.0,5.0,0.0,1.0,MSI
112306,2024.0,7.0,,0.0,MSI
112306,2024.0,8.0,0.0,1.0,MSI
112306,2024.0,9.0,1.0,,MSI
112306,2024.0,10.0,1.0,1.0,MSI
112306,2024.0,11.0,,2.0,MSI
112307,2024.0,1.0,,1.0,MSI
112307,2024.0,2.0,0.0,1.0,MSI
112307,2024.0,3.0,,0.0,MSI
112307,2024.0,4.0,2.0,2.0,MSI
112307,2024.0,5.0,2.0,,MSI
112307,2024.0,6.0,1.0,2.0,MSI
112307,2024.0,7.0,2.0,4.0,MSI
112307,2024.0,8.0,2.0,1.0,MSI
112307,2024.0,9.0,2.0,2.0,MSI
112307,2024.0,10.0,4.0,0.0,MSI
112307,2024.0,11.0,1.0,,MSI
112309,2024.0,1.0,0.0,1.0,MSI
112309,2024.0,3.0,,2.0,MSI
112309,2024.0,4.0,1.0,1.0,MSI
112309,2024.0,5.0,0.0,0.0,MSI
112309,2024.0,7.0,0.0,1.0,MSI
112309,2024.0,8.0,1.0,0.0,MSI
112309,2024.0,9.0,0.0,0.0,MSI
112309,2024.0,10.0,0.0,1.0,MSI
112309,2024.0,11.0,0.0,,MSI
112310,2024.0,1.0,,1.0,MSI
112310,2024.0,2.0,1.0,2.0,MSI
112310,2024.0,3.0,1.0,,MSI
112310,2024.0,4.0,1.0,0.0,MSI
112310,2024.0,5.0,1.0,2.0,MSI
112310,2024.0,7.0,3.0,2.0,MSI
112310,2024.0,8.0,2.0,,MSI
112310,2024.0,9.0,2.0,2.0,MSI
112310,2024.0,10.0,1.0,0.0,MSI
112311,2024.0,1.0,1.0,3.0,MSI
112311,2024.0,2.0,2.0,,MSI
112311,2024.0,3.0,,2.0,MSI
112311,2024.0,4.0,3.0,2.0,MSI
112311,2024.0,5.0,1.0,2.0,MSI
112311,2024.0,6.0,4.0,2.0,MSI
112311,2024.0,7.0,0.0,3.0,MSI
112311,2024.0,8.0,1.0,3.0,MSI
112311,2024.0,9.0,4.0,3.0,MSI
112311,2024.0,10.0,2.0,,MSI
112311,2024.0,11.0,4.0,1.0,MSI
112312,2024.0,1.0,1.0,1.0,MSI
112312,2024.0,2.0,1.0,,MSI
112312,2024.0,3.0,,0.0,MSI
112312,2024.0,4.0,1.0,2.0,MSI
112312,2024.0,6.0,,1.0,MSI
112312,2024.0,7.0,2.0,,MSI
112312,2024.0,8.0,0.0,0.0,MSI
112312,2024.0,9.0,1.0,1.0,MSI
112312,2024.0,10.0,,1.0,MSI
112312,2024.0,11.0,0.0,,MSI
112313,2024.0,1.0,0.0,1.0,MSI
112313,2024.0,2.0,,2.0,MSI
112313,2024.0,3.0,,1.0,MSI
112313,2024.0,4.0,7.0,0.0,MSI
112313,2024.0,5.0,,1.0,MSI
112313,2024.0,6.0,2.0,1.0,MSI
112313,2024.0,7.0,0.0,2.0,MSI
112313,2024.0,9.0,1.0,3.0,MSI
112313,2024.0,10.0,3.0,1.0,MSI
112313,2024.0,11.0,1.0,,MSI
112314,2024.0,1.0,2.0,1.0,MSI
112314,2024.0,2.0,,2.0,MSI
112314,2024.0,3.0,2.0,3.0,MSI
112314,2024.0,4.0,2.0,2.0,MSI
112314,2024.0,5.0,3.0,0.0,MSI
112314,2024.0,6.0,2.0,0.0,MSI
112314,2024.0,7.0,1.0,4.0,MSI
112314,2024.0,8.0,0.0,0.0,MSI
112314,2024.0,9.0,1.0,0.0,MSI
112314,2024.0,10.0,1.0,2.0,MSI
112314,2024.0,11.0,2.0,1.0,MSI
112315,2024.0,1.0,4.0,4.0,MSI
112315,2024.0,2.0,0.0,2.0,MSI
112315,2024.0,3.0,,1.0,MSI
112315,2024.0,4.0,0.0,3.0,MSI
112315,2024.0,5.0,3.0,2.0,MSI
112315,2024.0,6.0,2.0,1.0,MSI
112315,2024.0,7.0,3.0,5.0,MSI
112315,2024.0,8.0,2.0,,MSI
112315,2024.0,9.0,2.0,,MSI
112315,2024.0,10.0,,0.0,MSI
112315,2024.0,11.0,1.0,1.0,MSI
112316,2024.0,1.0,4.0,3.0,MSI
112316,2024.0,2.0,0.0,6.0,MSI
112316,2024.0,3.0,5.0,1.0,MSI
112316,2024.0,4.0,1.0,3.0,MSI
112316,2024.0,5.0,2.0,1.0,MSI
112316,2024.0,6.0,4.0,3.0,MSI
112316,2024.0,7.0,1.0,5.0,MSI
112316,2024.0,8.0,1.0,5.0,MSI
112316,2024.0,9.0,2.0,2.0,MSI
112316,2024.0,10.0,1.0,4.0,MSI
112316,2024.0,11.0,4.0,2.0,MSI
112317,2024.0,1.0,0.0,,MSI
112317,2024.0,2.0,2.0,0.0,MSI
112317,2024.0,3.0,2.0,1.0,MSI
112317,2024.0,5.0,1.0,0.0,MSI
112317,2024.0,6.0,,1.0,MSI
112317,2024.0,7.0,,1.0,MSI
112317,2024.0,8.0,,2.0,MSI
112317,2024.0,9.0,1.0,2.0,MSI
112317,2024.0,10.0,3.0,1.0,MSI
112317,2024.0,11.0,1.0,3.0,MSI
112318,2024.0,1.0,1.0,4.0,MSI
112318,2024.0,2.0,0.0,6.0,MSI
112318,2024.0,3.0,1.0,0.0,MSI
112318,2024.0,4.0,0.0,2.0,MSI
112318,2024.0,5.0,2.0,1.0,MSI
112318,2024.0,6.0,3.0,4.0,MSI
112318,2024.0,7.0,3.0,2.0,MSI
112318,2024.0,8.0,3.0,0.0,MSI
112318,2024.0,9.0,4.0,1.0,MSI
112318,2024.0,10.0,0.0,1.0,MSI
112318,2024.0,11.0,0.0,1.0,MSI
112319,2024.0,1.0,,2.0,MSI
112319,2024.0,2.0,2.0,2.0,MSI
112319,2024.0,3.0,,1.0,MSI
112319,2024.0,4.0,3.0,1.0,MSI
112319,2024.0,5.0,2.0,1.0,MSI
112319,2024.0,6.0,,1.0,MSI
112319,2024.0,7.0,,2.0,MSI
112319,2024.0,8.0,2.0,1.0,MSI
112319,2024.0,9.0,,3.0,MSI
112319,2024.0,10.0,4.0,2.0,MSI
112319,2024.0,11.0,2.0,3.0,MSI
112320,2024.0,1.0,,1.0,MSI
112320,2024.0,2.0,2.0,1.0,MSI
112320,2024.0,3.0,1.0,1.0,MSI
112320,2024.0,4.0,,1.0,MSI
112320,2024.0,5.0,1.0,1.0,MSI
112320,2024.0,6.0,2.0,,MSI
112320,2024.0,7.0,2.0,3.0,MSI
112320,2024.0,8.0,3.0,1.0,MSI
